,review
1944,on my own talk page without leaving there fucking username needs to come and suck my dick becuse i
1945,Again Fuck u FUck u FUCK FUCK FUCK FUCK FUCK UUUUUUUUUUUUUUU
1946,I put it on the history the best I could you cunt. Now go fuck your mother.
1947,"FUCK YOU 

YOU SAD PIECE OF SHIT
GET A LIFE
"
1948,"(ONLY IF YOU REPORTED ME), then you can kiss my ass you fucken bitch."
1949,You're a fucking nerd. Don't you have anything else to do in life than play video games
1950,"you are a fucking bawbag.

get a real job you bumder and stop moaning"
1951,Are you fucker mother fucker have nothing to do but block University computers. Go and suck c
1952,Fuck off you cunt. I know a LOT more about Flynn than you. Don't take out referenced
1953,Jusdafax is a little whiny bitch!!! Lick my sweaty balls homo!
1954,"Fuck you 

Fuck you shit asshole! You are a piece of shit! 14.136"
1955,"FUCK YOU DICK LICKS! 

You guys will never be free of Kon"
1956,"I HATE YOU 

LISTEN YOU MOTHERFUCKER, STAY OUT OF"
1957,Moonriddengirl IS A STUPID SLUT AND SHOULD SUCK ON MY DICK
1958,No really? You really are a fucking idiot. That said I prefer it this way. The block
1959,"Hello, you disgusting transsexual. 

You are a grotesque blight upon the earth. Please kill"
1960,"Halfway decent map of what? You stupid cock-sucker 

96.48."
1961,"Lostprophets is a FUCKING NU METAL BAND BITCH
Lostprophe"
1962,"Epbr123 is a bigger faggot then wikipedia and loves to suck the cock
Ep"
1963,You swine. You vulgar little maggot. You worthless bag of filth. As they say
1964,Fuck off you stupid motherfucker you! Jschnur is a retard and a total fucking
1965,"F U C K   O F F 

YOU ARE  THE BIGEST  C"
1966,Go fuck yourself you stupid bitch go do something better with your life instead of sitting the whole day behind
1967,HEY FUCK YOU FAGGOT THE DEPARTED IS BETTER THAN ALL THOSE
1968,Then you can fuck off you pompous ass. I have singlked you out for some education
1969,"Geek 

Why don't you fuck off? You and your templates you fucking geek."
1970,@Tomica I say; fucking bring it on; you've over stepped the 3RR which you
1971,"What the fuck? Ur a dick, urv never even been 2 helensville ya mommas"
1972,"Fuck You 

fuck you and wikipedia there is no reason those pages should be deleted so"
1973,Oh go cuck yourself. Protecting fake users.  Coward. Fuck you166.205
1974,WHY DONT YOU FUCK OFF YOU MANWHORE AND LET US LEAD OUR LIFE. W
1975,"""
Fuck Wikipedia and fuck Wales. The article cannot be more of a perfect case of violating WP"
1976,"mang 

mang i fucked this one girl so hard in her asshole it turned into"
1977,"You are such a fucking hypocrite1111oneone!!!!!! 

I hope you get raped"
1978,"Such my cock

You're threatening to block me? I can change my IP adress within"
1979,FUCK YOU NEIIN! ACCEPT IT! IT DOESN'T CARE IF IT
1980,"Gon Be A Snitch 

You are a little bitch. I fuckin spent 6 hours"
1981,"Hey F**K T*RD, STOP deleting my page bi*ch. You must really be"
1982,"""

And why is """"screw you, motherfucker"""" a personal attack? I"
1983,"""

WTF you Talking F*cker?
You stupid ars*hole. Your"
1984,"bitch 
you are a fucking hore. you suck dick you big ass hole. you"
1985,"Aaron Swartz 

Stop fucking reverting my goddamn edits!!! I think Aaron Swartz is"
1986,"@: nobody cares about the Fucking Shit like you, fucking bitch........................ 5.9.97"
1987,"Horny Bastard  

What a horny bastard, he didnt even need a viagra"
1988,"Oh fuck you, you partisan asshole. You never step forward unless it's someone on the opposite side"
1989,"you are a chicken shit cock sucking pussy bastard! 

you are a chicken shit cock sucking"
1990,{{unblock-auto|...}fuck you...you piece of shit suck my dick...48
1991,""" August 2006 (UTC)

Suck on my hairy balls bitch. Nothing is as sweet"
1992,Go smoke a joint or a dick whichever you please bongwarrior you loser just like Daniel Bard
1993,usain bolt is sooooo fucken sexy awww mah gawd only NIGGER G
1994,"Materialscientist is a racist

Seriously, fuck you man. You continuously delete my photos on"
1995,"fuck 

you son of a bitch your sıde make us creasy you and your"
1996,Fuck off! If you can't give a valid reason for your revert then be banned!!! 86.
1997,"MOtherfucker, you have already broken the rule of 3-reverts.  you are"
1998,"Oh noes, you found out my provider is telenet. Well, fuck you. Is"
1999,To faithlessfaggotboy:  Suck my dick you goddamn gay-lovin piece
2000,"""
dude, you think I give a fuck about you posting this bullshit warning? do something"
2001,"Fuck you Jasper you know he's a cunt and if you don't then you're one.
"
2002,Ban me you stupid fat american virgin cunt. At least I have a life outside of wikipedia
2003,"Bitch shut your ass up, it's not bogus Vince is the majority owner, and yes through"
2004,"You fucking cunt
Mallyarse Fatbum stop being uncivil you nasty mean spirited shithead,"
2005,"Fuck you, Smith.  Please have me notified when you die.  I want to dance on"
2006,"you gay motherfucker i know where you live,i am going to sand your face off,"
2007,FUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK
2008,", you're also a fucking shit, The reason is sending warning to bad editors."
2009,"this subject ponders my imagination 

i say FUCK IT! FUCK SPLITTING THIS FUCK"
2010,"Kind Sir, why dont you try to lick my butthole and put a trampoline up"
2011,"Why are you a bitch 

I put a constructive post and you changed it your a bitch"
2012,"FUCK YOU 

YOU ARE THE BIGGEST PIG ON THE PLANET.
"
2013,"So basically, you're butthurt wiki-jew? that's lame as shit. get a"
2014,fuck this this is bull shit and it does not even say where shit comes from your fucking ass
2015,"""

 middle finger 

  _l_ well fuck you i fucking listed a source ffs"
2016,"""

 Why did Vladimir Putin kill them all? 

Shut up you fucking criminal KGB asshole"
2017,"First of all, who the fuck died and made you the god on what is and what is not"
2018,FUCK YOU Bluezy YOU ARE PROBABLY JUST A GAY WHO LIKES IT
2019,"Your mum is a big fat whore.
Your mum is a big fat whore.
Your mum"
2020,"You are a racist 

Shut up you racist! You can't keep us Aussies"
2021,"FUCK YOU BITCH
Kiss my ass, you dickless troll.  I hope you"
2022,"warning for doing nothing?

FC*K U

Why the fc*k should"
2023,"Fuckin' hater, thats all you are. Honky, punk, bitch. Go troll"
2024,"You're a motherfucking prick! 

So, you don't agree with my comments"
2025,you are an asshole and always will be.  The world is suffering because of you like bastards
2026,"you bitch!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! 

you shut me down!!!!!!!!!!!!!! I hate you"
2027,GO FUCK YOURSELF. IT'S AS SIMPLE AS THAT. I have a proxy server
2028,FAGGOTS!  YO FUCKER IT WAS FUCKING HAYES YOU FAG
2029,HEY YOU MOTHER FUCKER I PUT HARD WORK INTO MY PAGE AND YOU DELET
2030,"ARC Gritt, the fucking cunt of all cunts, ruined me by saying I vandalised 2009"
2031,YOU FUCKING KIKE! DON'T EDIT THINGS YOU HAVE NO IDEA ABOUT!
2032,"piece of shit. 

fuck your warning and fuck your mum. and gg I didn"
2033,"Hey ole' faggot. 

Hey faggot.
You are an"
2034,"Hey, read my lips: FUCK YOU. And keep off my page, I don't want to"
2035,who put the stick up your ass? does mommy not love you? im gonna hack your IP
2036,"Fucking Bastard 
you son of a bitch, asshole, motherfucker, go fuck ur"
2037,WHAT THE FUCK IS WRONG WITH YOU PEOPLE? STOP CRITIZING US!!! YOU'RE
2038,"citing sources 

everything added to wikipedia doesn't need to be cited you fucking mor"
2039,"but nigga 

You gay nigga it's my userpage thing. fuck whites."
2040,"Hey Man
You are a retarded Mexican cocksucking piece of fucking shit. Please go fucking kill"
2041,"Scope
Please see the link above, as I'm sure you are a fucking spastic"
2042,"Its time to pay back 

you are an asshole an asshole and yet again an asshole
"
2043,"Hey, faggot. 

You fucking retard. You better quit undoing my vandalism"
2044,"2010 (UTC)

Seriously, fuck this guy's fucking face.  I am so fucking"
2045,"Bloody Idiot 

You Bloody Freak, Do not Bicker and Sulk...
"
2046,"""Give me a break!! ==

You guys are suck f*cking nerds. Who gives"
2047,"What the fuck is your problem?
I just got through a similar content dispute with another fuckwit"
2048,"fu*k you fu*k 

what the fu*k you fuc*ing"
2049,"Fuck off!!! 

Go and buy some Andrex and wipe your rats ass/face ("
2050,"' Bold text 
'BRIDGER IS THE MOTHER FUCKING SHIIIIIIII"
2051,Get your cock out of your mothers ass so the nigger can get his back in. Ban me
2052,HOLY FUCK KNOCK OFF BLOODY THE POLITICALLY CORRECT DUNG 
2053,Obviously you havent been looking hard enough you fucking idiot!Get a Life.
2054,It's not vandalism you stupid cocksucker! Why are you such a fucking cunt rag!
2055,SHUT YOUR STUPID ASS UP NOW!!! GO GET YOUR GODDAMNED ADMIN
2056,"""

Felonious Monk, you can kiss my hairy Jewish ass!  If your nose"
2057,"eat shit, fucko 

suck my asshole, then die, horribly
I hope"
2058,"FUCK U DIRTY INDIAN 

I HATE INDIANS...YOU GU"
2059,"Fuck You 

I legitimitley edited Fergalicious, and you reverted it."
2060,"wikipedia loves cock 

wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves"
2061,"Fuck YOU!!!!!!!!!!!!!!!!!!!!!!!!!!!!! 

The Iowa Idiots Are A Real Baseball Team!!!!
"
2062,FUCK YOU WHORES! I'LL ALWAYS COME BACK AGAIN AND AGAIN TO
2063,"You guys suk. You really really suck. Fuck you, MisterSmiley and 331dot"
2064,"Whatever 

Fucking block me then you punk ass bitch!

I don't give"
2065,"Cesc Fabregas 

You're a fucking idiot. Cesc Fabregas signed"
2066,"Shut the fuck up faggot.. I've had fucking 100 last warnings, if you don't"
2067,"fuck you! 

how dare you not rsvp me you bitch! i thought we"
2068,"hey shithead 

quit fucking with all the ufc pages and go get a fucking life"
2069,"fuck you you little shit, i hope to see you end your fucking worthless existence."
2070,"""
Maybe I should have been clearer - there are around 40 hits on google for """"Fuck you"
2071,FUCK VUVUZELAS FUCK VUVUZELAS FUCK VUVUZ
2072,This is an absolute fucking travesty. I DO NOT ACCEPT this vote. This page
2073,Youngamerican is a chicken shit cock sucking bastard and his mother is a slutty whore!
2074,"arsehole 

Fucking Bastard
you son of a bitch, asshole, motherfucker"
2075,"""Dbachmann, you are a motherfuckin' sonofabitch. Your ancestor Hitler"
2076,"bitch 

you are such a whiny ass attention whore bitch, go choke on a"
2077,"FUCK YOU!!!!=
   FUCK YOU, YOU STUPID BASTARD, I"
2078,<><> You bunch of fwcking twssers. All you do is kick people off
2079,SUCK MY LICK YOU CAN SUCK MY LICK YOU CAN SUCK MY LICK YOU
2080,Its fucking assholes like you who vandalize wikipedia that really grind my gears. Where the fuck
2081,"FUCKING LAMER LOSTING OF MY TIME!!JOADFYH 

"
2082,""" 

just look at what this fucktard """"""""Future Perfect at Sunrise"""""""""
2083,"Edit Request 

Hello, guys FUCK U pieces of shit I HATE WIKIPED"
2084,"Father of the Nation
Fuck Your Iran's Father of the Nation Top 1!!!"
2085,"""

Sorry!  Meant to say """"Go fuck yourself you Asperger's riddled"
2086,"Go masturbate yourself on someone else's page, you will get no satisfaction from me, slut."
2087,"idiocy 

You are a fucking moron. STOP REMOVING ENCYCL"
2088,"no 

What the fuck did you just fucking say about me, you little bitch? I"
2089,"smyou have a message re your last change, go fuckyourself!!!

all"
2090,"""
 Incest PornFamily IncestIncest SexDad Daughter FuckingMom Son SexIncest"
2091,"Chanting Cox 

Shut up you dumb cunt. Your a nigger  loving, cum"
2092,"No, you fucktard. http://en.wikipedia.org/wiki/Wikipedia:What"
2093,"This is outrageous. GET A LIFE. I'm not gonna sell the fucking picture, I just want"
2094,"You just fucked with the wrong dude 

You messed with the real law now and you fucked"
2095,"Hi 

Hi you are gay sad fucking old nerd that should get a life and do stuff"
2096,"You are a frickin' shittroll! 

I hate you, Meters"
2097,"""

Fuck off you stupid fucking retard cunt.

{| style=""""border: 1"
2098,"Alhanuty you arab fucker act like a true muslim if you want me blocked,"
2099,"""

Yeah, it's definitely true! That sick bastard got infected after fucking some of his"
2100,Listen here faggot im not in the mood for your shit so pls shut the hell up
2101,"haha, you suck  
You suck John Reaves, way to stand up for your"
2102,"""

 You refused My Block Application On The Grounds Of My Ability To pel Visa Vie FUCK YOU!!"
2103,"Hey fucking retard?==

I was deleting my own post. Quit sending me fucking sandbox warnings"
2104,"F*CK YOU 

You moth*rfucker, if you want me to be"
2105,"fa real dhoe, shut dha fuck up, she tryin` to make sho aint"
2106,"""

 Unblock Request: Fuck you, unblock me! 

{{unblock|"
2107,"oops, I saw blocking warning on your page as well. Fuck off. 

Come on"
2108,"""EAT SHIT HORSE FACE!!!

YOU""""RE A TOOL THAT DOESN"
2109,"Do you own Wikipedia? I don't fucking think so, Uncle Dick. Girls just wanna have fun"
2110,"It's not a fu©king joke, you motherfu©king idiot, and worthless stupid cunt"
2111,"do you know what i say gas the mother fucking jews 

ANHERO KILL YOU"
2112,"ChrisO is fucken Homo and proven criminals

More on ChrisO find out on www."
2113,do you fuck that dog??????????????????????????? the consensus is yes. from the 4chan crew
2114,"Yo

Why you being such as hater all of the time man? Get off my dick"
2115,"Read the fucking talk page first, idiot! 

What is WITH you shit for brains editors"
2116,"shannon

just merge the kunt and write more shit for us u faggots"
2117,"You filthy, stinking crow! 

I am back! Dirty crow! You better delete"
2118,"Why the fuck do you assholes keep deleting the angry video game nerds page, you have articles on"
2119,Fuck off. I will continue to edit small things as I see them. You fucking wikinaz
2120,"Hey Roy.  Go fukk yourself you gay bich.

Ya u heard"
2121,FUCKING SUCK YOU LIBERAL BASTARD WHO THINKS MICHAEL MOORE IS
2122,"who are you 

to tell me anything about personal attacks? fuck you"
2123,Fuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-
2124,"You suck DUCK BUTT!!!!!! 

That's right, I'm, talkin"
2125,"""

Other suck puppets
Salam, I guess these are the Suck puppets"
2126,ANYONE WHO SUPPORTS THIS IS FUCKING SICK. MEN AND UNDERAGED FUCKING
2127,"Your a dick head!! 

How dare you go around deleting peoples articles. What kind of"
2128,veggietales sucks veggietales sucks veggietales sucks veggietales sucks
2129,FUCK ALL YOU CAMEL JOCKEY PUSSY LICKING DINK LOOKING D
2130,"Hello giant asshole,

What the fuck? Feetboarding is extremely popular in St. Louis."
2131,"""

Hey you, whyd you """"undo"""" my edit? and how the fuck is"
2132,"Icecats hockey 

Your a fucking douchebag whyd you delete this````"
2133,FFFFFFFFFFFFFFFUUUUUUUUUUUUUUUUUUUUUUUCCCCCC
2134,"No wonder he hates cops, they probably kick his ass every time they see him."
2135,"fucking 

faggot

hopefully somone rapes or eats you soon you"
2136,"listen hear you c@ck sucker. I am not vandalizing anything, I am adding the"
2137,"""

 Fuck you. 

  How dare you? I am studying history at a top university"
2138,"Poor little F.A.G.G.O.T. 

Sucks to"
2139,"Don't like people calling you out on your bullshit? Cut off their tongues. 

http"
2140,DON'T DO IT UNLESS YOU WANT TO HAVE A FUCKED BRAIN AND EVERYTHING EL
2141,STAY THE FUCK OFF MY PAGE YOU HOMOSEXUAL.  I WILL REMOVE
2142,If you are a wikipedia admin who spends someone time banning people on wikipedia your a fucking cock
2143,"""

 SHUT THE FUCK UP 

  SHUT THE FUCK UP You bother me again,"
2144,before calling me a bitch on my own talk at least back your shit up you little fucking fag
2145,"Clayton fucks gogo dogo

So fuck the user talk Gogo Dogo"
2146,"""

 SUCK MY COCK MOTHERFUCKERS 

Why don't you fuckin"
2147,"douchebag
fremantle suck ass dipshit support a real team that has actually won"
2148,"You're a moron! 

It's F
U
C
K
 "
2149,"Oi Wankstain ==

Fuck off you ignorant cunt, yeah? Revert this"
2150,"I want your cock up my ass. 

I'm sorry i blocked you, its only"
2151,"Your Attitude 

I don't like your fucking attitude. First you come across me uploading"
2152,You filthy vandal. I will see to it that no one I know ever buys from your stupid mega
2153,"""
 Oh this is such fucking bullcrap. Now someone made a sneak edit changing the referenced"
2154,"Materialscientist is a racist

Seriously, fuck you man. You continuously delete my photos on"
2155,You know what Acroterion you can go fuck yourself you sorry son of a bitch nigger
2156,Asshole kike why in the name of hly fuck did yu delete myt article you
2157,"Fuck Wikipedia and fuck all the leftist, liberal, faggot-loving Jew Communists that run this"
2158,"asshole bastard motherfucker,even if you block me i fuckin dont care you could have moved"
2159,LOL @ this loser editing his own bio to exclude Sanger. What a fucking faggot
2160,"here's your fucking citation  

https://mobile.twitter.com/TELETO"
2161,"Musarabbyahmad, to hell with you motherfucker Dawnseeker 
You mother"
2162,"COME ON, SUCKA! 
I WILL PUNCH YOUR FUCKING FACE AND ALL"
2163,"Christina Moon
How dare you delete this page, you fucking piece of shit. Moon's story"
2164,This user is busy in real life in sucking the penis of jesus and kissing the balls of
2165,"try harder dick 

this is war, you cunts are a latter day religion that will"
2166,"Motherfucked

you PORKI muslim, what changes have you made at 1971 main"
2167,"How About You Shut the Fuck Up? 

Stop fucking with my posts you fucking douche"
2168,"fuck you honkey, why you hatin' on blacks? You fucking pussy geek nazi,"
2169,"Go Fuck yourself Shell, I couldn't care less what a fucked up waste of space like you thinks"
2170,"""

 Ah, typical drunken Irish bitch. If you even are a bitch. You might even be"
2171,"Dear you- 

You are a bloody cocksucker. I can't imagine you're"
2172,"dear mr.edgar181, you are a stupid son of a bitch, who dont"
2173,"""

 Change to Gill Coliseum page 
You are a fuckin douche bag and any one who"
2174,"fucking fite me 

why did you edit my page youre a top class tally"
2175,"A message for you 

Fuck you!

GAYFullbuster!

Put"
2176,Bitch sand-nigger. Eritrea is not majority arabic. GO fuck a camel
2177,I would like to direct you to oral sex which you can perform on me. Don't accuse me
2178,"Fuck You
All I Did Was Put Stuff On My user Page And Your Deleted It SO Fuck"
2179,NIGHTSTALLIONS WIFE GOT FUCKED BY A NIGGER AND HAD HIS B
2180,"Re. dicks 

How many dicks do you have in your mouth right now?"
2181,"He's gonna take you back to the past... to play some shitty games that suck ass...
"
2182,"Fuck with me again (an invitation) 

I reckon you need to chill the fuck out"
2183,why dont you queer mother fuckers get a life and stop blocking me you fags.
2184,"Suck my di_ck CU_NT

Block me you stupid cu_nt, you"
2185,"Fuck off and rape your kids, Fenian bogtrotting shit. I hope the ones you"
2186,"First of all, what the fuck does homosexuality have to do with anything?  Are you seriously that"
2187,"""

You are full of shit sir.  You are clearly one of those racist who lur"
2188,"WTF 

Why you deleting my posts asshole!! 

Stop hating and just leave"
2189,Yeah keep warning those bad vandals you crazy motherfucker!!! 84.203.232.66
2190,"Fuck off from Air Serbia page 

Vete a la mierda pendejo,"
2191,"Fuck you 

-User:The Bohemian Shinobis yeah, that's right,"
2192,"hey fucker 

hey fucker, your links have GAY PORN sites in them"
2193,"Cheerleader 

Your a dumb fuck for having any interest in the Cheerleader article"
2194,"""

 Ponyo 

bons mots, you are a great asshole and fool. ("
2195,Get off your fucking high horse. I'm not a newcomer. Please just piss off from my user
2196,"""

 You fucking no-life car fetishist 

Since it's obvious you don't"
2197,"You can suck my ass, you stupid asshole. THIS was a personal attack. But maybe you're"
2198,"Homosexuality?
You french-fried faggot, I am going to cut your balls"
2199,"go fuck yourself 

since i already been accused for personal attacks (but no one could point"
2200,"Violent fucking imagery? Are you kidding me?
Holy fucking shit. Dude you are part of"
2201,"You can suck my cock, motherfucker 

ALSO, NIGGER. BL"
2202,"Hello!

Fuck you, high and mighty twat. Go fuck yourself, because I can"
2203,"Message for Angie 

Yo need to get a makeover, u r fuckin ugly bitch"
2204,"Chanting Fox 

Shut up you dumb cunt. Your a nigger  loving, cum"
2205,Who the fuck are you? his fee was an umberella it was a joke made by himself i
2206,"Sockpuppet 

I sucked my dickYOU FAILED AGAIN TO BLOCK"
2207,"You can suck my dick, you fat fucking loser. Get a life, asshole!"
2208,"U asshole u dickhead..getthe staright..whatever comments  i add are authentic..
"
2209,Shove it up yer fucking ass! You keep that false shit on there and I'll drag
2210,"Fuck you!!! 

Go and buy some Andrex and wipe your rats ass/face ("
2211,"HEY FCUK YOU 

hey I just want to say i hate you but you are"
2212,this guys a fuckin prick and if i ever come cross u in public i swear to god i will
2213,"Vats because im a child you Gungadin peice of shit, ill be back at u"
