,review
492,"The auteur of ""Prince"" manages to take an excellent cast, a decent story, a mediocre script and carefully assemble them into one boring, monotonous, amateurish mess. In spite of a strong central perfo"
493,The only good thing about this film is they managed to tie it with Part one! But other than that it was one of the worst films ever! The only time you see the Ghoulies is in a flashback (and the flash
494,"Yep, this has got to be one of the lamest movies I've ever seen. It's utterly tasteless, has no style whatsoever, the story is so thin that you can watch television through it, and the whole film has "
495,Lord have mercy! Why was this film made? Why did Seagal and rising star Max Ryan agree to be in it? The Foreigner is so excruciatingly bad in every conceivable way that it boggles the mind.<br /><br /
496,"""Eh-heh eh-heh hey, dude - look at these aliens. They're like - biting the humans and stuff! Eh-heh eh-heh eh-heh"" <br /><br />This must rank amongst the worst movies of all time. It's utter drivel fo"
497,"I have little to no interest in seeing another awful movie, that totally lacks anything new creative or funny, abusing the National Lampoon tag. How ever something caught my eye in the cast of this mo"
498,This is a Very Very VERY bad movie !<br /><br />The plot is weak the acting is bad and the science is worse.<br /><br />The special effects are unconvincing. The dramatic scenes are a joke. Every step
499,This is possibly the single worst film i have ever seen - it has no good features at all.<br /><br />It looked as if it was made in about 20 minutes with the other time filled with title graphics.<br 
500,"This was obviously the worst movie ever made...ketchup was the starring role in this movie and would be the only nominee for an award..cause the plot, actors, and anything related to this farce was ab"
501,"Unbelievable. ""Philosophy"". ""Depth"". ""Genius"". ""Masterpiece"". People must have seen another ""Oldboy"" because the one I've seen was a badly written, poorly conceived, over-the-top-acted, sordid piece o"
502,"Yup, that's right folks, this is undoubtedly the worst show in the history of television. If you want to watch a sad, lonely and unfunny hack comedian attempt to entertain the masses with a half hour "
503,"Jane Eyre with full frontal nudity! I was not surprised to see that a woman had had a hand in this awful ""woman's picture"" and I mean that in the worst possible way. The trouble is, it could have been"
504,I saw this film at the New Festival in New York. It was by far the worst film there. It's use of uncircumcised full frontal nudity and a wishy-washy script and direction that neither commits to a re-m
505,"Incredibly, ""Vampire Assassin"" is significantly worse than such atrocities as ""Tequila Body Shots"" and ""Zombie Nation"" - and those movies are TERRIBLE. Writer/director/star Ron Hall is devoid of both "
506,"As much as I love the story of David Copperfield, I cannot claim to have enjoyed this movie. It was probably the second worst movie I have ever seen. One problem I see is that the magnitude of the nov"
507,First Off Acting Is So Terrible Except For The Actor Who Plays Spencer. Mirinda Cosgrove Does Not Deserve Her Own Show She Should Have Stick With Drake And Josh.The Only Person I Like Besides Spencer 
508,"This film is one of the worst adaptations of Pride and Prejudice ever filmed and if Jane Austen were alive, she would demand that her name be removed from the film. Austen's novel is only superficiall"
509,"This IS the worst movie I have ever seen, as well as, the worst that I will probably EVER see. I see no need to rehash what all the others have said previously, just be forewarned...<br /><br />This I"
510,If this awful film moved at a snails pace it would at least be moving.Watching grass grow would be more interesting. It was painful to sit through and I only stayed in the theatre to see how all the c
511,"This is one of the most awful movies I've had the misfortune of picking up. Don't get me wrong, I love a good zombie flick, but this wasn't one of them.<br /><br />...Might as well (from the opening s"
512,How did so many talented or at least charismatic actors wind up in this baloney? Nothing is very good about this movie but the worst things probably are the screenplay and the directing.<br /><br />Ap
513,Where on earth do I start with the mess that is Darkhunters? Firstly the script is one of the worst to ever find its way onto a cinema or TV screen and can only be described as a poorly judged Stephen
514,"Totally un-funny ""jokes"" that fall flat, amateurish acting (with one or two exceptions), boring characters and dialogue that's, at best, mediocre. After watching this movie, one must wonder how on ear"
